holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,road_name
None,297.24,0.0,0.0,67,Haze,haze,2020-01-12 02:00:00,394,Link Road
None,296.3,0.0,0.0,57,Clear,sky is clear,2020-01-12 03:00:00,276,Ghodbunder Road
None,296.51,0.0,0.0,81,Mist,mist,2020-01-12 04:00:00,1886,LBS Marg
None,298.01,0.0,0.0,66,Clear,sky is clear,2020-01-12 05:00:00,1331,LBS Marg
None,297.29,0.0,0.0,66,Clouds,overcast clouds,2020-01-12 06:00:00,1513,Eastern Express Highway
None,296.79,0.0,0.0,16,Clouds,overcast clouds,2020-01-12 07:00:00,2092,NH-48 Mumbai-Pune
None,296.37,0.0,0.0,74,Mist,mist,2020-01-12 08:00:00,2475,NH-48 Mumbai-Pune
None,299.61,0.0,0.0,5,Mist,mist,2020-01-12 09:00:00,1166,Western Express Highway
None,296.18,0.0,0.0,33,Mist,mist,2020-01-12 10:00:00,1853,NH-48 Mumbai-Pune
None,298.47,17.78,0.0,37,Thunderstorm,thunderstorm with rain,2020-01-12 11:00:00,2393,Andheri-Kurla Road
None,296.98,0.0,0.0,38,Haze,haze,2020-01-12 12:00:00,3323,Western Express Highway
None,297.76,0.0,0.0,43,Clouds,broken clouds,2020-01-12 13:00:00,4764,SV Road
None,298.87,0.0,0.0,51,Clouds,overcast clouds,2020-01-12 14:00:00,4054,SV Road
None,298.25,0.0,0.0,15,Haze,haze,2020-01-12 15:00:00,1288,Sion-Panvel Highway
None,296.39,0.0,0.0,78,Haze,haze,2020-01-12 16:00:00,2666,LBS Marg
None,297.31,0.0,0.0,24,Clouds,overcast clouds,2020-01-12 17:00:00,2054,Jogeshwari-Vikhroli Link Road
None,297.87,0.0,0.0,2,Haze,haze,2020-01-12 18:00:00,2035,Link Road
None,297.83,0.0,0.0,45,Mist,mist,2020-01-12 19:00:00,2013,Andheri-Kurla Road
None,298.39,0.0,0.0,36,Haze,haze,2020-01-12 20:00:00,1882,Eastern Express Highway
None,296.54,0.0,0.0,97,Clouds,overcast clouds,2020-01-12 21:00:00,1820,Western Express Highway
None,296.2,0.0,0.0,70,Clouds,overcast clouds,2020-01-12 22:00:00,2032,Link Road
None,297.8,0.0,0.0,87,Mist,mist,2020-01-12 23:00:00,2996,LBS Marg
Independence Day,296.39,0.0,0.0,71,Clouds,overcast clouds,2020-01-13 00:00:00,201,LBS Marg
None,298.41,0.0,0.0,5,Clear,sky is clear,2020-01-13 01:00:00,685,SV Road
None,298.08,0.0,0.0,17,Mist,mist,2020-01-13 02:00:00,526,NH-48 Mumbai-Pune
None,296.65,0.0,0.0,75,Clouds,overcast clouds,2020-01-13 03:00:00,745,Ghodbunder Road
None,297.96,0.0,0.0,2,Haze,haze,2020-01-13 04:00:00,626,Eastern Express Highway
None,298.33,0.0,0.0,76,Clear,sky is clear,2020-01-13 05:00:00,2682,NH-48 Mumbai-Pune
None,296.91,0.0,0.0,21,Haze,haze,2020-01-13 06:00:00,3086,NH-48 Mumbai-Pune
None,299.36,0.0,0.0,4,Clouds,broken clouds,2020-01-13 07:00:00,1890,Eastern Express Highway
None,296.08,0.0,0.0,52,Clouds,broken clouds,2020-01-13 08:00:00,6555,Link Road
None,299.1,0.0,0.0,90,Clear,sky is clear,2020-01-13 09:00:00,6797,Sion-Panvel Highway
None,297.3,0.0,0.0,48,Mist,mist,2020-01-13 10:00:00,6382,LBS Marg
None,299.65,0.0,0.0,86,Clouds,overcast clouds,2020-01-13 11:00:00,2749,Andheri-Kurla Road
None,297.94,0.0,0.0,71,Clouds,overcast clouds,2020-01-13 12:00:00,3079,Andheri-Kurla Road
None,297.16,0.0,0.0,40,Haze,haze,2020-01-13 13:00:00,3412,Ghodbunder Road
None,299.74,0.0,0.0,15,Clouds,overcast clouds,2020-01-13 14:00:00,2277,Ghodbunder Road
None,299.58,0.0,0.0,98,Clouds,overcast clouds,2020-01-13 15:00:00,1586,Andheri-Kurla Road
None,297.15,0.0,0.0,56,Clouds,overcast clouds,2020-01-13 16:00:00,1938,Jogeshwari-Vikhroli Link Road
None,296.81,0.0,0.0,89,Mist,mist,2020-01-13 17:00:00,7403,Eastern Express Highway
None,296.96,0.0,0.0,28,Mist,mist,2020-01-13 18:00:00,5410,Western Express Highway
None,297.65,0.0,0.0,87,Clear,sky is clear,2020-01-13 19:00:00,7254,Western Express Highway
None,299.91,0.0,0.0,61,Haze,haze,2020-01-13 20:00:00,6315,Andheri-Kurla Road
None,297.14,0.0,0.0,83,Clear,sky is clear,2020-01-13 21:00:00,3012,Ghodbunder Road
None,298.89,0.0,0.0,53,Clouds,broken clouds,2020-01-13 22:00:00,3412,LBS Marg
None,299.68,0.0,0.0,100,Haze,haze,2020-01-13 23:00:00,3295,Andheri-Kurla Road
Holi,296.15,0.0,0.0,13,Mist,mist,2020-01-14 00:00:00,245,SV Road
None,297.82,0.0,0.0,63,Mist,mist,2020-01-14 01:00:00,716,LBS Marg
None,297.87,0.0,0.0,42,Clear,sky is clear,2020-01-14 02:00:00,463,Jogeshwari-Vikhroli Link Road
None,298.87,6.74,0.0,72,Rain,moderate rain,2020-01-14 03:00:00,379,Sion-Panvel Highway
None,298.44,0.0,0.0,54,Haze,haze,2020-01-14 04:00:00,610,Eastern Express Highway
None,298.68,0.0,0.0,61,Clouds,broken clouds,2020-01-14 05:00:00,1513,Sion-Panvel Highway
None,297.04,0.0,0.0,42,Clouds,overcast clouds,2020-01-14 06:00:00,1523,NH-48 Mumbai-Pune
None,297.05,0.0,0.0,7,Clouds,broken clouds,2020-01-14 07:00:00,2128,Jogeshwari-Vikhroli Link Road
None,296.64,0.0,0.0,88,Clouds,overcast clouds,2020-01-14 08:00:00,6005,Andheri-Kurla Road
None,298.46,0.0,0.0,61,Clouds,broken clouds,2020-01-14 09:00:00,6030,NH-48 Mumbai-Pune
None,297.66,0.0,0.0,96,Haze,haze,2020-01-14 10:00:00,5513,Sion-Panvel Highway
None,298.72,0.0,0.0,67,Clear,sky is clear,2020-01-14 11:00:00,1659,SV Road
None,299.67,0.0,0.0,64,Mist,mist,2020-01-14 12:00:00,1806,Ghodbunder Road
None,296.66,0.0,0.0,14,Haze,haze,2020-01-14 13:00:00,2501,NH-48 Mumbai-Pune
None,296.36,0.0,0.0,58,Clear,sky is clear,2020-01-14 14:00:00,2435,Link Road
None,298.26,0.0,0.0,92,Clouds,overcast clouds,2020-01-14 15:00:00,3172,Andheri-Kurla Road
None,296.01,0.0,0.0,5,Clear,sky is clear,2020-01-14 16:00:00,2608,Eastern Express Highway
None,299.98,0.0,0.0,60,Clear,sky is clear,2020-01-14 17:00:00,5737,Link Road
Dussehra,299.08,0.0,0.0,47,Haze,haze,2020-01-14 18:00:00,3418,Link Road
None,299.48,0.0,0.0,10,Haze,haze,2020-01-14 19:00:00,5544,Ghodbunder Road
None,298.61,0.0,0.0,68,Clouds,broken clouds,2020-01-14 20:00:00,5912,LBS Marg
None,299.34,0.0,0.0,59,Clouds,overcast clouds,2020-01-14 21:00:00,2368,Ghodbunder Road
None,298.13,0.0,0.0,58,Clouds,broken clouds,2020-01-14 22:00:00,1886,Andheri-Kurla Road
None,299.75,0.0,0.0,4,Clear,sky is clear,2020-01-14 23:00:00,2759,Link Road
None,299.06,0.0,0.0,30,Clear,sky is clear,2020-01-15 00:00:00,234,Eastern Express Highway
None,297.79,0.0,0.0,31,Clear,sky is clear,2020-01-15 01:00:00,649,Link Road
None,296.94,0.0,0.0,17,Clear,sky is clear,2020-01-15 02:00:00,439,Andheri-Kurla Road
None,299.26,0.0,0.0,73,Clouds,overcast clouds,2020-01-15 03:00:00,442,SV Road
None,297.21,0.0,0.0,28,Mist,mist,2020-01-15 04:00:00,262,Andheri-Kurla Road
None,298.23,0.0,0.0,80,Clouds,broken clouds,2020-01-15 05:00:00,2515,Ghodbunder Road
None,296.19,0.0,0.0,100,Haze,haze,2020-01-15 06:00:00,2336,Link Road
None,296.6,0.0,0.0,60,Mist,mist,2020-01-15 07:00:00,2115,Sion-Panvel Highway
None,299.43,0.0,0.0,7,Haze,haze,2020-01-15 08:00:00,6782,Link Road
None,298.12,0.0,0.0,26,Clouds,overcast clouds,2020-01-15 09:00:00,6342,Eastern Express Highway
None,299.39,0.0,0.0,6,Clouds,broken clouds,2020-01-15 10:00:00,6969,NH-48 Mumbai-Pune
None,296.16,0.0,0.0,92,Mist,mist,2020-01-15 11:00:00,2481,Sion-Panvel Highway
None,296.84,0.0,0.0,1,Clouds,overcast clouds,2020-01-15 12:00:00,3470,Sion-Panvel Highway
None,298.97,0.0,0.0,31,Haze,haze,2020-01-15 13:00:00,2312,Sion-Panvel Highway
None,299.66,0.0,0.0,48,Clouds,overcast clouds,2020-01-15 14:00:00,2131,SV Road
None,297.05,0.0,0.0,59,Haze,haze,2020-01-15 15:00:00,3059,Jogeshwari-Vikhroli Link Road
None,299.36,0.0,0.0,40,Clouds,overcast clouds,2020-01-15 16:00:00,3269,NH-48 Mumbai-Pune
Holi,296.89,0.0,0.0,70,Clouds,overcast clouds,2020-01-15 17:00:00,3355,NH-48 Mumbai-Pune
None,297.18,0.0,0.0,48,Clouds,broken clouds,2020-01-15 18:00:00,7045,Sion-Panvel Highway
None,298.2,0.0,0.0,32,Clouds,overcast clouds,2020-01-15 19:00:00,7009,Jogeshwari-Vikhroli Link Road
None,297.84,0.0,0.0,21,Clouds,overcast clouds,2020-01-15 20:00:00,7000,Ghodbunder Road
None,296.74,0.0,0.0,67,Clear,sky is clear,2020-01-15 21:00:00,3435,Eastern Express Highway
None,299.27,0.13,0.0,80,Rain,light rain,2020-01-15 22:00:00,1518,LBS Marg
None,296.87,0.0,0.0,79,Clear,sky is clear,2020-01-15 23:00:00,3369,NH-48 Mumbai-Pune
None,297.93,0.0,0.0,68,Clear,sky is clear,2020-01-16 00:00:00,217,Western Express Highway
None,298.12,0.0,0.0,2,Clouds,overcast clouds,2020-01-16 01:00:00,383,Link Road
None,296.43,0.0,0.0,30,Clouds,broken clouds,2020-01-16 02:00:00,458,Ghodbunder Road
None,299.26,0.0,0.0,10,Haze,haze,2020-01-16 03:00:00,670,Link Road
None,298.26,0.0,0.0,38,Clouds,broken clouds,2020-01-16 04:00:00,232,Eastern Express Highway
None,296.37,0.0,0.0,60,Mist,mist,2020-01-16 05:00:00,2939,Western Express Highway
None,296.69,0.0,0.0,82,Haze,haze,2020-01-16 06:00:00,3257,NH-48 Mumbai-Pune
None,299.9,0.0,0.0,29,Clear,sky is clear,2020-01-16 07:00:00,2473,NH-48 Mumbai-Pune
None,297.08,0.0,0.0,69,Clouds,overcast clouds,2020-01-16 08:00:00,5234,Western Express Highway
None,299.72,0.0,0.0,75,Clouds,broken clouds,2020-01-16 09:00:00,4815,Link Road
None,297.2,0.0,0.0,49,Mist,mist,2020-01-16 10:00:00,5858,Ghodbunder Road
None,297.54,0.0,0.0,64,Clear,sky is clear,2020-01-16 11:00:00,1609,SV Road
None,296.39,0.0,0.0,43,Clear,sky is clear,2020-01-16 12:00:00,3455,NH-48 Mumbai-Pune
None,298.38,0.0,0.0,3,Clouds,overcast clouds,2020-01-16 13:00:00,2504,Jogeshwari-Vikhroli Link Road
None,296.91,0.0,0.0,55,Haze,haze,2020-01-16 14:00:00,2853,NH-48 Mumbai-Pune
None,297.52,0.0,0.0,31,Clouds,overcast clouds,2020-01-16 15:00:00,2048,Eastern Express Highway
None,296.62,0.0,0.0,94,Clouds,broken clouds,2020-01-16 16:00:00,1718,SV Road
None,296.37,0.0,0.0,46,Haze,haze,2020-01-16 17:00:00,5542,Eastern Express Highway
None,296.35,0.0,0.0,71,Mist,mist,2020-01-16 18:00:00,5107,Eastern Express Highway
None,296.36,0.0,0.0,76,Mist,mist,2020-01-16 19:00:00,5050,Link Road
None,297.17,0.0,0.0,92,Clear,sky is clear,2020-01-16 20:00:00,7342,Sion-Panvel Highway
None,298.08,0.0,0.0,17,Clouds,broken clouds,2020-01-16 21:00:00,2509,Andheri-Kurla Road
None,296.58,0.0,0.0,53,Clouds,overcast clouds,2020-01-16 22:00:00,2239,Eastern Express Highway
None,297.01,0.0,0.0,76,Haze,haze,2020-01-16 23:00:00,1719,Jogeshwari-Vikhroli Link Road
None,296.54,7.91,0.0,48,Thunderstorm,thunderstorm with rain,2020-01-17 00:00:00,650,SV Road
None,297.34,0.0,0.0,17,Mist,mist,2020-01-17 01:00:00,405,NH-48 Mumbai-Pune
None,297.92,0.0,0.0,40,Haze,haze,2020-01-17 02:00:00,789,Jogeshwari-Vikhroli Link Road
None,299.13,0.0,0.0,100,Clouds,overcast clouds,2020-01-17 03:00:00,777,Eastern Express Highway
None,296.8,0.0,0.0,87,Clouds,broken clouds,2020-01-17 04:00:00,672,Western Express Highway
None,299.77,0.0,0.0,88,Clouds,overcast clouds,2020-01-17 05:00:00,2878,Link Road
None,298.0,0.0,0.0,32,Clouds,broken clouds,2020-01-17 06:00:00,3116,Link Road
None,297.51,0.0,0.0,61,Mist,mist,2020-01-17 07:00:00,2537,Ghodbunder Road
None,299.69,0.0,0.0,69,Haze,haze,2020-01-17 08:00:00,6699,SV Road
None,298.38,0.0,0.0,98,Clear,sky is clear,2020-01-17 09:00:00,5181,SV Road
None,298.59,19.67,0.0,82,Thunderstorm,thunderstorm with rain,2020-01-17 10:00:00,3757,SV Road
None,296.42,0.0,0.0,65,Clouds,broken clouds,2020-01-17 11:00:00,2688,Ghodbunder Road
None,298.75,0.0,0.0,50,Clouds,overcast clouds,2020-01-17 12:00:00,2914,NH-48 Mumbai-Pune
None,298.0,0.0,0.0,61,Clear,sky is clear,2020-01-17 13:00:00,3385,Link Road
None,299.85,0.0,0.0,44,Clouds,broken clouds,2020-01-17 14:00:00,3106,Jogeshwari-Vikhroli Link Road
None,296.83,0.0,0.0,12,Haze,haze,2020-01-17 15:00:00,2153,Jogeshwari-Vikhroli Link Road
None,296.27,14.22,0.0,43,Rain,light rain,2020-01-17 16:00:00,2042,LBS Marg
None,299.94,0.0,0.0,70,Clouds,broken clouds,2020-01-17 17:00:00,6746,Ghodbunder Road
None,299.83,0.0,0.0,80,Haze,haze,2020-01-17 18:00:00,6620,Link Road
None,296.12,0.0,0.0,57,Clouds,broken clouds,2020-01-17 19:00:00,5018,Link Road
None,298.82,0.0,0.0,73,Clear,sky is clear,2020-01-17 20:00:00,5765,Ghodbunder Road
None,297.46,0.0,0.0,33,Clear,sky is clear,2020-01-17 21:00:00,2580,Jogeshwari-Vikhroli Link Road
None,299.86,0.0,0.0,78,Haze,haze,2020-01-17 22:00:00,2212,Eastern Express Highway
None,297.41,0.0,0.0,86,Clouds,broken clouds,2020-01-17 23:00:00,3381,Andheri-Kurla Road
None,298.46,0.0,0.0,40,Clouds,broken clouds,2020-01-18 00:00:00,159,Andheri-Kurla Road
None,296.73,0.0,0.0,49,Mist,mist,2020-01-18 01:00:00,394,LBS Marg
Diwali,297.53,0.0,0.0,88,Mist,mist,2020-01-18 02:00:00,192,LBS Marg
None,296.67,0.0,0.0,40,Clouds,broken clouds,2020-01-18 03:00:00,127,NH-48 Mumbai-Pune
None,299.46,0.0,0.0,17,Haze,haze,2020-01-18 04:00:00,2973,Link Road
None,298.25,0.0,0.0,87,Haze,haze,2020-01-18 05:00:00,2000,Jogeshwari-Vikhroli Link Road
None,296.67,0.0,0.0,37,Clouds,broken clouds,2020-01-18 06:00:00,2101,Sion-Panvel Highway
None,297.15,0.0,0.0,95,Mist,mist,2020-01-18 07:00:00,2125,Jogeshwari-Vikhroli Link Road
None,298.04,0.0,0.0,99,Clouds,overcast clouds,2020-01-18 08:00:00,2110,SV Road
Dussehra,299.29,14.38,0.0,27,Thunderstorm,thunderstorm with rain,2020-01-18 09:00:00,752,Eastern Express Highway
None,299.32,0.0,0.0,4,Clouds,overcast clouds,2020-01-18 10:00:00,2765,SV Road
None,299.27,0.0,0.0,99,Clear,sky is clear,2020-01-18 11:00:00,4660,Sion-Panvel Highway
None,298.95,0.0,0.0,80,Mist,mist,2020-01-18 12:00:00,3285,NH-48 Mumbai-Pune
None,299.14,0.0,0.0,72,Clear,sky is clear,2020-01-18 13:00:00,4222,Andheri-Kurla Road
None,298.16,0.0,0.0,37,Clouds,overcast clouds,2020-01-18 14:00:00,4843,Ghodbunder Road
Dussehra,298.72,0.0,0.0,7,Haze,haze,2020-01-18 15:00:00,1218,LBS Marg
None,299.46,0.0,0.0,31,Clouds,overcast clouds,2020-01-18 16:00:00,2002,Link Road
None,296.57,0.0,0.0,48,Haze,haze,2020-01-18 17:00:00,1825,Eastern Express Highway
Republic Day,298.06,0.0,0.0,58,Clouds,overcast clouds,2020-01-18 18:00:00,1095,SV Road
Eid,296.01,0.0,0.0,93,Clear,sky is clear,2020-01-18 19:00:00,1370,SV Road
None,296.25,0.0,0.0,54,Clouds,broken clouds,2020-01-18 20:00:00,1549,Jogeshwari-Vikhroli Link Road
None,297.29,0.0,0.0,73,Mist,mist,2020-01-18 21:00:00,2614,Jogeshwari-Vikhroli Link Road
None,297.37,0.0,0.0,5,Clear,sky is clear,2020-01-18 22:00:00,1033,Jogeshwari-Vikhroli Link Road
None,296.5,0.0,0.0,58,Haze,haze,2020-01-18 23:00:00,1414,Link Road
None,299.98,0.0,0.0,20,Clouds,overcast clouds,2020-01-19 00:00:00,147,Andheri-Kurla Road
None,298.62,0.0,0.0,85,Clouds,overcast clouds,2020-01-19 01:00:00,126,LBS Marg
None,297.59,0.0,0.0,54,Clouds,broken clouds,2020-01-19 02:00:00,100,Eastern Express Highway
None,296.85,0.0,0.0,28,Mist,mist,2020-01-19 03:00:00,104,Jogeshwari-Vikhroli Link Road
None,296.03,0.0,0.0,54,Clear,sky is clear,2020-01-19 04:00:00,1145,Jogeshwari-Vikhroli Link Road
None,296.92,0.0,0.0,13,Clear,sky is clear,2020-01-19 05:00:00,1280,Andheri-Kurla Road
Dussehra,297.53,0.0,0.0,82,Clouds,broken clouds,2020-01-19 06:00:00,570,LBS Marg
None,298.12,13.0,0.0,44,Rain,moderate rain,2020-01-19 07:00:00,1729,LBS Marg
None,297.65,0.0,0.0,11,Clouds,broken clouds,2020-01-19 08:00:00,2541,LBS Marg
None,296.49,0.0,0.0,54,Clouds,overcast clouds,2020-01-19 09:00:00,1507,LBS Marg
None,297.11,0.0,0.0,76,Mist,mist,2020-01-19 10:00:00,1583,NH-48 Mumbai-Pune
None,299.12,0.0,0.0,26,Clouds,overcast clouds,2020-01-19 11:00:00,3386,Ghodbunder Road
None,298.99,0.0,0.0,100,Clear,sky is clear,2020-01-19 12:00:00,4013,Sion-Panvel Highway
None,297.54,0.0,0.0,9,Mist,mist,2020-01-19 13:00:00,3739,Western Express Highway
None,299.74,0.0,0.0,53,Mist,mist,2020-01-19 14:00:00,4562,LBS Marg
None,297.88,0.0,0.0,2,Clear,sky is clear,2020-01-19 15:00:00,1536,Western Express Highway
None,296.86,0.0,0.0,64,Haze,haze,2020-01-19 16:00:00,2571,Ghodbunder Road
None,297.66,0.0,0.0,81,Clear,sky is clear,2020-01-19 17:00:00,1312,NH-48 Mumbai-Pune
Eid,297.11,0.0,0.0,26,Mist,mist,2020-01-19 18:00:00,1049,LBS Marg
None,297.31,0.0,0.0,39,Clear,sky is clear,2020-01-19 19:00:00,1118,Sion-Panvel Highway
None,296.98,0.0,0.0,58,Clear,sky is clear,2020-01-19 20:00:00,1633,Western Express Highway
None,298.66,0.0,0.0,15,Clouds,broken clouds,2020-01-19 21:00:00,2436,LBS Marg
None,296.05,0.0,0.0,66,Clouds,overcast clouds,2020-01-19 22:00:00,1341,Andheri-Kurla Road
None,297.49,0.0,0.0,93,Clouds,overcast clouds,2020-01-19 23:00:00,1686,Western Express Highway
None,299.23,0.0,0.0,33,Clear,sky is clear,2020-01-20 00:00:00,278,NH-48 Mumbai-Pune
None,297.98,0.0,0.0,63,Clear,sky is clear,2020-01-20 01:00:00,576,LBS Marg
None,296.63,0.0,0.0,86,Mist,mist,2020-01-20 02:00:00,721,Sion-Panvel Highway
None,296.01,0.0,0.0,31,Clear,sky is clear,2020-01-20 03:00:00,592,SV Road
None,299.68,0.0,0.0,70,Clear,sky is clear,2020-01-20 04:00:00,429,Link Road
None,297.29,0.0,0.0,34,Clouds,overcast clouds,2020-01-20 05:00:00,2263,NH-48 Mumbai-Pune
None,296.48,0.0,0.0,22,Clear,sky is clear,2020-01-20 06:00:00,1594,Ghodbunder Road
None,299.82,0.0,0.0,36,Haze,haze,2020-01-20 07:00:00,2170,Andheri-Kurla Road
None,296.35,0.0,0.0,25,Clouds,overcast clouds,2020-01-20 08:00:00,5493,Andheri-Kurla Road
None,297.86,0.0,0.0,98,Haze,haze,2020-01-20 09:00:00,5504,Ghodbunder Road
None,296.6,0.0,0.0,29,Clear,sky is clear,2020-01-20 10:00:00,5872,Western Express Highway
None,296.01,0.0,0.0,13,Clouds,overcast clouds,2020-01-20 11:00:00,2359,Sion-Panvel Highway
None,297.97,0.0,0.0,91,Clouds,broken clouds,2020-01-20 12:00:00,3386,Western Express Highway
None,296.93,0.0,0.0,89,Haze,haze,2020-01-20 13:00:00,3495,Jogeshwari-Vikhroli Link Road
None,298.99,0.0,0.0,17,Mist,mist,2020-01-20 14:00:00,1653,Link Road
None,298.37,0.0,0.0,30,Clouds,broken clouds,2020-01-20 15:00:00,3396,SV Road
None,299.2,0.0,0.0,40,Clouds,overcast clouds,2020-01-20 16:00:00,1652,Sion-Panvel Highway
None,299.77,0.0,0.0,13,Mist,mist,2020-01-20 17:00:00,6841,LBS Marg
Ganesh Chaturthi,297.86,0.0,0.0,45,Mist,mist,2020-01-20 18:00:00,3425,Sion-Panvel Highway
None,297.23,0.0,0.0,11,Clear,sky is clear,2020-01-20 19:00:00,7471,Andheri-Kurla Road
None,296.16,0.0,0.0,18,Clouds,overcast clouds,2020-01-20 20:00:00,6457,Sion-Panvel Highway
Republic Day,297.58,5.98,0.0,3,Rain,light rain,2020-01-20 21:00:00,1319,Jogeshwari-Vikhroli Link Road
None,298.99,0.0,0.0,13,Haze,haze,2020-01-20 22:00:00,1748,LBS Marg
None,296.05,0.0,0.0,16,Clouds,broken clouds,2020-01-20 23:00:00,2262,Link Road
None,298.75,0.0,0.0,74,Clear,sky is clear,2020-01-21 00:00:00,222,Eastern Express Highway
None,299.99,0.0,0.0,16,Haze,haze,2020-01-21 01:00:00,325,SV Road
None,296.17,0.0,0.0,73,Clouds,broken clouds,2020-01-21 02:00:00,708,Link Road
None,296.12,0.0,0.0,45,Clouds,broken clouds,2020-01-21 03:00:00,481,LBS Marg
None,297.12,0.0,0.0,78,Clear,sky is clear,2020-01-21 04:00:00,502,Sion-Panvel Highway
None,298.0,0.0,0.0,7,Haze,haze,2020-01-21 05:00:00,1781,Link Road
None,297.68,0.0,0.0,31,Mist,mist,2020-01-21 06:00:00,3127,Ghodbunder Road
None,296.08,0.0,0.0,61,Clouds,overcast clouds,2020-01-21 07:00:00,2204,Jogeshwari-Vikhroli Link Road
None,299.65,0.0,0.0,34,Haze,haze,2020-01-21 08:00:00,6945,SV Road
None,296.88,0.0,0.0,7,Clouds,overcast clouds,2020-01-21 09:00:00,6668,Jogeshwari-Vikhroli Link Road
None,297.43,0.0,0.0,20,Clouds,broken clouds,2020-01-21 10:00:00,5591,Sion-Panvel Highway
Dussehra,298.13,0.0,0.0,97,Clear,sky is clear,2020-01-21 11:00:00,1339,Sion-Panvel Highway
None,299.39,0.0,0.0,22,Clouds,overcast clouds,2020-01-21 12:00:00,2151,NH-48 Mumbai-Pune
None,299.22,0.0,0.0,3,Mist,mist,2020-01-21 13:00:00,3440,SV Road
None,298.27,0.0,0.0,63,Clouds,broken clouds,2020-01-21 14:00:00,2504,LBS Marg
None,296.15,0.0,0.0,28,Mist,mist,2020-01-21 15:00:00,1501,Jogeshwari-Vikhroli Link Road
None,297.33,0.0,0.0,43,Clouds,broken clouds,2020-01-21 16:00:00,1621,SV Road
None,296.09,0.0,0.0,99,Clouds,broken clouds,2020-01-21 17:00:00,6494,Ghodbunder Road
None,299.84,0.0,0.0,75,Haze,haze,2020-01-21 18:00:00,6321,Andheri-Kurla Road
Ganesh Chaturthi,296.55,0.0,0.0,81,Haze,haze,2020-01-21 19:00:00,2856,SV Road
None,298.83,0.0,0.0,100,Mist,mist,2020-01-21 20:00:00,5718,NH-48 Mumbai-Pune
None,297.51,0.0,0.0,16,Clouds,overcast clouds,2020-01-21 21:00:00,3443,Western Express Highway
None,298.81,0.0,0.0,4,Mist,mist,2020-01-21 22:00:00,3386,SV Road
Holi,299.24,0.0,0.0,13,Mist,mist,2020-01-21 23:00:00,1089,LBS Marg
None,298.98,0.0,0.0,21,Clouds,overcast clouds,2020-01-22 00:00:00,543,Eastern Express Highway
None,297.79,0.0,0.0,88,Clouds,broken clouds,2020-01-22 01:00:00,310,Andheri-Kurla Road
None,298.88,8.76,0.0,21,Rain,moderate rain,2020-01-22 02:00:00,587,Jogeshwari-Vikhroli Link Road
None,297.4,0.0,0.0,100,Haze,haze,2020-01-22 03:00:00,366,Sion-Panvel Highway
None,297.81,0.0,0.0,37,Clear,sky is clear,2020-01-22 04:00:00,307,Andheri-Kurla Road
None,296.3,0.0,0.0,20,Haze,haze,2020-01-22 05:00:00,3428,Ghodbunder Road
None,299.59,0.0,0.0,78,Mist,mist,2020-01-22 06:00:00,2383,Western Express Highway
None,299.77,0.0,0.0,20,Haze,haze,2020-01-22 07:00:00,1920,SV Road
Diwali,299.9,0.0,0.0,92,Mist,mist,2020-01-22 08:00:00,2793,Ghodbunder Road
None,298.64,0.0,0.0,6,Clear,sky is clear,2020-01-22 09:00:00,6510,Ghodbunder Road
None,296.61,0.0,0.0,11,Haze,haze,2020-01-22 10:00:00,6467,NH-48 Mumbai-Pune
None,296.8,3.42,0.0,10,Rain,moderate rain,2020-01-22 11:00:00,2131,Eastern Express Highway
None,299.14,0.0,0.0,11,Clouds,overcast clouds,2020-01-22 12:00:00,1878,Link Road
None,297.48,0.0,0.0,57,Clouds,broken clouds,2020-01-22 13:00:00,2452,Jogeshwari-Vikhroli Link Road
None,297.05,0.0,0.0,7,Mist,mist,2020-01-22 14:00:00,1675,Eastern Express Highway
None,298.67,0.0,0.0,96,Haze,haze,2020-01-22 15:00:00,1624,Ghodbunder Road
None,299.36,0.0,0.0,68,Haze,haze,2020-01-22 16:00:00,2672,Jogeshwari-Vikhroli Link Road
None,299.53,0.0,0.0,50,Clear,sky is clear,2020-01-22 17:00:00,7056,Western Express Highway
Christmas,298.28,0.0,0.0,86,Mist,mist,2020-01-22 18:00:00,2746,LBS Marg
None,299.8,0.0,0.0,27,Clouds,broken clouds,2020-01-22 19:00:00,5174,LBS Marg
Dussehra,297.69,0.0,0.0,25,Haze,haze,2020-01-22 20:00:00,3718,LBS Marg
None,297.03,0.0,0.0,11,Clear,sky is clear,2020-01-22 21:00:00,2630,Link Road
None,297.3,0.0,0.0,1,Haze,haze,2020-01-22 22:00:00,2703,NH-48 Mumbai-Pune
None,298.09,0.0,0.0,19,Haze,haze,2020-01-22 23:00:00,2693,NH-48 Mumbai-Pune
None,299.03,0.0,0.0,72,Clear,sky is clear,2020-01-23 00:00:00,748,Andheri-Kurla Road
None,299.52,0.0,0.0,49,Clouds,overcast clouds,2020-01-23 01:00:00,684,NH-48 Mumbai-Pune
None,296.15,0.0,0.0,79,Clouds,broken clouds,2020-01-23 02:00:00,239,Link Road
None,297.58,0.0,0.0,6,Clouds,broken clouds,2020-01-23 03:00:00,581,Andheri-Kurla Road
None,296.08,0.0,0.0,39,Clouds,overcast clouds,2020-01-23 04:00:00,300,Jogeshwari-Vikhroli Link Road
None,299.89,0.0,0.0,95,Clouds,overcast clouds,2020-01-23 05:00:00,2051,SV Road
